review_id,text,label,category,product_type,version,source,language,text_original,category_original,product_type_original,label_original
a52bcc3b-fd42-4c18-ba58-a2026137bbcd,เสียใจที่ซื้อกล่องเก็บของนี้ ประสิทธิภาพแย่ ระดับเสียงรบกวนเชื่อถือไม่ได้ จะส่งคืนสินค้า การจัดส่งรวดเร็ว,ลบ,บ้าน,กล่องเก็บของ,clean,synthetic_amazon_like_subset,th,I regret buying this storage bins. The performance is poor. The noise level is unreliable. Returning it. Shipping was fast.,Home,storage bins,Negative
158daab7-6e6c-4485-b532-84bb5ea94702,เสียใจที่ซื้อครีมกันแดดนี้ ปัญหาเรื่องความรู้สึกต่อผิวรับไม่ได้ ความคุ้มค่าน่าผิดหวังมาก ไม่คุ้มเงิน meh,ลบ,ความงาม,ครีมกันแดด,noisy,synthetic_amazon_like_subset,th,I regret buying this sunscreen. The skin feel issues are unacceptable. Value was a huge letdown. Not worth the money. meh,Beauty,sunscreen,Negative
43372180-6e5e-4240-8a8c-f0f116ca98c5,เสียใจที่ซื้อสายรัดข้อมือเพื่อสุขภาพนี้ การพกพาน่าผิดหวังมาก ไม่พอใจกับความคุ้มค่า จะส่งคืนสินค้า,ลบ,การออกกำลังกาย,สายรัดข้อมือเพื่อสุขภาพ,noisy,synthetic_amazon_like_subset,th,I regret buying this fitness tracker. Portability was a huge letdown. Not happy with the value. Returning it.,Fitness,fitness tracker,Negative
244c0f70-ece5-41ed-950c-97dc42e78c97,เครื่องชงกาแฟนี้คือสิ่งที่ฉันต้องการพอดี พอใจมากกับความทนทาน การออกแบบดีเกินคาด ขอแนะนำอย่างยิ่ง 👍,บวก,บ้าน,เครื่องชงกาแฟ,noisy,synthetic_amazon_like_subset,th,This coffee maker is exactly what I needed. Really happy with the durability. Design exceeded my expectations. Highly recommend. 👍,Home,coffee maker,Positive
e5f63cb9-7b0d-450a-adc8-a117efe85bd5,ผิดหวังมากกับชุดมีดนี้ ไม่พอใจกับการป้องกันการรั่วซึม การกระจายความร้อนแย่ ไม่แนะนำ meh 😤,ลบ,ครัว,ชุดมีด,noisy,synthetic_amazon_like_subset,th,Very disappointed with this knife set. Not happy with the leak resistance. The heat distribution is poor. Would not recommend. meh 😤,Kitchen,knife set,Negative
11de00a0-ccee-47c2-95b8-c68dfdb290fc,แชมพูนี้ไม่ได้ทำงานตามที่คาดหวัง ผลลัพธ์แย่ ไม่พอใจกับกลิ่น ไม่แนะนำ,ลบ,ความงาม,แชมพู,clean,synthetic_amazon_like_subset,th,This shampoo did not work as expected. The results is poor. Not happy with the scent. Would not recommend.,Beauty,shampoo,Negative
9eeea24c-b54b-471e-8f17-6d685e6de446,เบาะรองนั่งเก้าอี้สำนักงานนี้คือสิ่งที่ฉันต้องการพอดี ชอบความแข็งแรงมากจนถึงตอนนี้ คุณภาพดีเกินคาด จะซื้อซ้ำอีก,บวก,สำนักงาน,เบาะรองนั่งเก้าอี้สำนักงาน,noisy,synthetic_amazon_like_subset,th,This office chair cushion is exactly what I needed. Love the sturdiness so far. Quality exceeded my expectations. Would buy again.,Office,office chair cushion,Positive
2432e3a7-436f-4fa3-8976-95a9f86a5320,หูฟังไร้สายนี้คุ้มราคามาก คุณภาพการประกอบดีเกินคาด การเชื่อมต่อสมบูรณ์แบบ จะซื้อซ้ำอีก ✨,บวก,อิเล็กทรอนิกส์,หูฟังไร้สาย,noisy,synthetic_amazon_like_subset,th,Great wireless earbuds for the price. Build quality exceeded my expectations. The connection is perfect. Would buy again. ✨,Electronics,wireless earbuds,Positive
13132b31-0508-4749-b5fd-f19a0b4b859f,เสียใจที่ซื้อเครื่องกรองน้ำนี้ ปัญหาเรื่องการกระจายความร้อนรับไม่ได้ ความทนทานน่าผิดหวังมาก ไม่คุ้มเงิน,ลบ,ครัว,เครื่องกรองน้ำ,clean,synthetic_amazon_like_subset,th,I regret buying this water filter. The heat distribution issues are unacceptable. Durability was a huge letdown. Not worth the money.,Kitchen,water filter,Negative
1a5f0351-4974-4144-976d-a16bca981795,เสียใจที่ซื้อแท่นวางจอนี้ ปัญหาเรื่องความคุ้มค่ารับไม่ได้ คุณภาพน่าผิดหวังมาก ไม่แนะนำ,ลบ,สำนักงาน,แท่นวางจอ,clean,synthetic_amazon_like_subset,th,I regret buying this monitor stand. The value issues are unacceptable. Quality was a huge letdown. Would not recommend.,Office,monitor stand,Negative
d6f4618a-9bff-4542-9bf3-137322709352,ผิดหวังมากกับกระทะเทฟลอนนี้ ปัญหาเรื่องการกระจายความร้อนรับไม่ได้ ไม่พอใจกับการป้องกันการรั่วซึม ไม่แนะนำ,ลบ,ครัว,กระทะเทฟลอน,clean,synthetic_amazon_like_subset,th,Very disappointed with this nonstick pan. The heat distribution issues are unacceptable. Not happy with the leak resistance. Would not recommend.,Kitchen,nonstick pan,Negative
b939920a-fb82-4cc6-b34f-f6afeb5a0100,ดัมเบลนี้คือสิ่งที่ฉันต้องการพอดี พอใจมากกับความทนทาน ความแม่นยำยอดเยี่ยมมาก คุ้มค่าโดยรวม การจัดส่งรวดเร็ว,บวก,การออกกำลังกาย,ดัมเบล,noisy,synthetic_amazon_like_subset,th,This dumbbells is exactly what I needed. Really happy with the durability. The accuracy is amazing. Good value overall. Shipping was fast.,Fitness,dumbbells,Positive
fd7bc5f6-6649-4c08-adb2-25ecd8262176,กล่องเตรียมอาหารนี้คุ้มราคามาก พอใจมากกับการป้องกันการรั่วซึม พอใจมากกับการกระจายความร้อน ขอแนะนำอย่างยิ่ง,บวก,ครัว,กล่องเตรียมอาหาร,clean,synthetic_amazon_like_subset,th,Great meal prep containers for the price. Really happy with the leak resistance. Really happy with the heat distribution. Highly recommend.,Kitchen,meal prep containers,Positive
